name,type,weight
理科大楼_3303,1,6
理科大楼_3304,1,20
理科大楼_3305,1,22
理科大楼_3306,1,8
理科大楼_3307,1,40
理科大楼_3308,1,29
理科大楼_3309,1,49
理科大楼_3310,1,47
理科大楼_3311,1,25
理科大楼_3312,1,33
理科大楼_3313,1,27
理科大楼_3314,1,24
理科大楼_3315,1,38
理科大楼_3316,1,20
理科大楼_3317,1,8
理科大楼_3318,1,18
理科大楼_3319,1,17
理科大楼_3320,1,47
理科大楼_3321,1,20
理科大楼_3322,1,23
理科大楼_3323,1,24
理科大楼_3324,1,26
理科大楼_3325,1,32
理科大楼_3326,1,50
理科大楼_3327,1,21
理科大楼_3328,1,50
理科大楼_3329,1,19
理科大楼_3330,1,28
理科大楼_3331,1,40
理科大楼_3332,1,10
理科大楼_3333,1,11
理科大楼_3334,1,35
理科大楼_3335,1,32
理科大楼_3336,1,40
理科大楼_3337,1,50
理科大楼_3338,1,23
理科大楼_3339,1,20
理科大楼_3340,1,37
理科大楼_3341,1,45
理科大楼_3342,1,17
理科大楼_3343,1,6
理科大楼_3344,1,19
理科大楼_3345,1,16
理科大楼_3346,1,50
理科大楼_3347,1,50
理科大楼_3348,1,20
理科大楼_3349,1,45
理科大楼_3350,1,45
理科大楼_3351,1,15
理科大楼_3352,1,47
理科大楼_3353,1,20
理科大楼_3354,1,30
理科大楼_3355,1,7
理科大楼_3356,1,46
理科大楼_3357,1,21
理科大楼_3358,1,22
理科大楼_3359,1,15
理科大楼_3360,1,48
理科大楼_3361,1,32
理科大楼_3362,1,40
理科大楼_3363,1,18
理科大楼_3364,1,39
理科大楼_3365,1,27
理科大楼_3366,1,30
理科大楼_3367,1,13
理科大楼_3368,1,9
理科大楼_3369,1,31
理科大楼_3370,1,18
理科大楼_3371,1,46
理科大楼_3372,1,5
理科大楼_3373,1,44
理科大楼_3374,1,17
理科大楼_3375,1,18
理科大楼_3376,1,22
理科大楼_3377,1,44
理科大楼_3378,1,46
理科大楼_3379,1,6
理科大楼_3380,1,49
理科大楼_3381,1,10
理科大楼_3382,1,21
理科大楼_3383,1,8
理科大楼_3384,1,46
理科大楼_3385,1,22
理科大楼_3386,1,11
理科大楼_3387,1,49
理科大楼_3388,1,43
理科大楼_3389,1,10
理科大楼_3390,1,33
理科大楼_3391,1,37
理科大楼_3392,1,7
理科大楼_3393,1,50
理科大楼_3394,1,32
理科大楼_3395,1,39
理科大楼_3396,1,22
理科大楼_3397,1,8
理科大楼_3398,1,36
理科大楼_3399,1,15
理科大楼_3400,1,21
理科大楼_3401,1,37
理科大楼_3402,1,42
理科大楼_3403,1,33
理科大楼_3404,1,37
理科大楼_3405,1,21
理科大楼_3406,1,49
理科大楼_3407,1,34
理科大楼_3408,1,30
理科大楼_3409,1,16
理科大楼_3410,1,41
理科大楼_3411,1,6
理科大楼_3412,1,33
理科大楼_3413,1,12
理科大楼_3414,1,28
理科大楼_3415,1,26
理科大楼_3416,1,9
理科大楼_3417,1,25
理科大楼_3418,1,7
理科大楼_3419,1,40
理科大楼_3420,1,43
理科大楼_3421,1,41
理科大楼_3422,1,29
理科大楼_3423,1,25
理科大楼_3424,1,30
理科大楼_3425,1,35
理科大楼_3426,1,20
理科大楼_3427,1,11
理科大楼_3428,1,9
理科大楼_3429,1,18
理科大楼_3430,1,11
理科大楼_3431,1,32
理科大楼_3432,1,23
理科大楼_3433,1,23
理科大楼_3434,1,37
理科大楼_3435,1,16
理科大楼_3436,1,20
理科大楼_3437,1,5
理科大楼_3438,1,5
理科大楼_3439,1,28
理科大楼_3440,1,21
理科大楼_3441,1,22
理科大楼_3442,1,32
理科大楼_3443,1,49
理科大楼_3444,1,28
理科大楼_3445,1,40
理科大楼_3446,1,6
理科大楼_3447,1,29
理科大楼_3448,1,38
理科大楼_3449,1,18
理科大楼_3450,1,31
理科大楼_3451,1,30
理科大楼_3452,1,12
理科大楼_3453,1,9
理科大楼_3454,1,14
理科大楼_3455,1,50
理科大楼_3456,1,48
理科大楼_3457,1,47
理科大楼_3458,1,26
理科大楼_3459,1,41
理科大楼_3460,1,26
理科大楼_3461,1,8
理科大楼_3462,1,36
理科大楼_3463,1,36
理科大楼_3464,1,46
理科大楼_3465,1,24
理科大楼_3466,1,49
理科大楼_3467,1,9
理科大楼_3468,1,48
理科大楼_3469,1,16
理科大楼_3470,1,6
理科大楼_3471,1,46
理科大楼_3472,1,20
理科大楼_3473,1,33
理科大楼_3474,1,30
理科大楼_3475,1,34
理科大楼_3476,1,27
理科大楼_3477,1,31
理科大楼_3478,1,19
理科大楼_3479,1,33
理科大楼_3480,1,6
理科大楼_3481,1,8
理科大楼_3482,1,33
理科大楼_3483,1,24
理科大楼_3484,1,5
理科大楼_3485,1,41
理科大楼_3486,1,30
理科大楼_3487,1,14
理科大楼_3488,1,36
理科大楼_3489,1,10
理科大楼_3490,1,29
理科大楼_3491,1,46
理科大楼_3492,1,16
理科大楼_3493,1,29
理科大楼_3494,1,16
理科大楼_3495,1,39
理科大楼_3496,1,32
理科大楼_3497,1,38
理科大楼_3498,1,35
理科大楼_3499,1,32
理科大楼_3500,1,20
理科大楼_3501,1,30
理科大楼_3502,1,7
理科大楼_3503,1,48
理科大楼_3504,1,27
理科大楼_3505,1,42
理科大楼_3506,1,49
理科大楼_3507,1,12
理科大楼_3508,1,45
理科大楼_3509,1,12
理科大楼_3510,1,13
理科大楼_3511,1,13
理科大楼_3512,1,9
理科大楼_3513,1,11
理科大楼_3514,1,13
理科大楼_3515,1,34
理科大楼_3516,1,12
理科大楼_3517,1,25
理科大楼_3518,1,47
理科大楼_3519,1,27
理科大楼_3520,1,8
理科大楼_3521,1,14
理科大楼_3522,1,9
理科大楼_3523,1,47
理科大楼_3524,1,32
理科大楼_3525,1,32
理科大楼_3526,1,45
理科大楼_3527,1,25
理科大楼_3528,1,32
理科大楼_3529,1,14
理科大楼_3530,1,31
理科大楼_3531,1,41
理科大楼_3532,1,17
理科大楼_3533,1,39
理科大楼_3534,1,34
理科大楼_3535,1,13
理科大楼_3536,1,7
理科大楼_3537,1,31
理科大楼_3538,1,49
理科大楼_3539,1,27
理科大楼_3540,1,6
理科大楼_3541,1,7
理科大楼_3542,1,34
理科大楼_3543,1,41
理科大楼_3544,1,24
理科大楼_3545,1,48
理科大楼_3546,1,30
理科大楼_3547,1,23
理科大楼_3548,1,32
理科大楼_3549,1,6
理科大楼_3550,1,8
理科大楼_3551,1,33
理科大楼_3552,1,28
理科大楼_3553,1,45
理科大楼_3554,1,18
理科大楼_3555,1,26
理科大楼_3556,1,42
理科大楼_3557,1,27
理科大楼_3558,1,45
理科大楼_3559,1,49
理科大楼_3560,1,24
理科大楼_3561,1,8
理科大楼_3562,1,21
理科大楼_3563,1,16
理科大楼_3564,1,11
理科大楼_3565,1,42
理科大楼_3566,1,41
理科大楼_3567,1,19
理科大楼_3568,1,18
理科大楼_3569,1,47
理科大楼_3570,1,28
理科大楼_3571,1,44
理科大楼_3572,1,27
理科大楼_3573,1,21
理科大楼_3574,1,28
理科大楼_3575,1,30
理科大楼_3576,1,5
理科大楼_3577,1,14
理科大楼_3578,1,28
理科大楼_3579,1,21
理科大楼_3580,1,28
理科大楼_3581,1,36
理科大楼_3582,1,32
理科大楼_3583,1,42
理科大楼_3584,1,36
理科大楼_3585,1,37
理科大楼_3586,1,12
理科大楼_3587,1,17
理科大楼_3588,1,11
理科大楼_3589,1,49
理科大楼_3590,1,37
理科大楼_3591,1,37
理科大楼_3592,1,10
理科大楼_3593,1,50
理科大楼_3594,1,48
理科大楼_3595,1,38
理科大楼_3596,1,35
理科大楼_3597,1,6
理科大楼_3598,1,16
理科大楼_3599,1,25
理科大楼_3600,1,50
理科大楼_3601,1,23
理科大楼_3602,1,18
理科大楼_3603,1,32
理科大楼_3604,1,44
理科大楼_3605,1,35
理科大楼_3606,1,46
理科大楼_3607,1,42
理科大楼_3608,1,15
理科大楼_3609,1,22
理科大楼_3610,1,26
理科大楼_3611,1,44
理科大楼_3612,1,39
理科大楼_3613,1,41
理科大楼_3614,1,14
理科大楼_3615,1,50
理科大楼_3616,1,11
理科大楼_3617,1,45
理科大楼_3618,1,12
理科大楼_3619,1,46
理科大楼_3620,1,21
理科大楼_3621,1,7
理科大楼_3622,1,35
理科大楼_3623,1,46
理科大楼_3624,1,10
理科大楼_3625,1,50
理科大楼_3626,1,21
理科大楼_3627,1,8
理科大楼_3628,1,50
理科大楼_3629,1,27
理科大楼_3630,1,13
理科大楼_3631,1,25
理科大楼_3632,1,13
理科大楼_3633,1,26
理科大楼_3634,1,25
理科大楼_3635,1,32
理科大楼_3636,1,20
理科大楼_3637,1,11
理科大楼_3638,1,20
理科大楼_3639,1,39
理科大楼_3640,1,27
理科大楼_3641,1,45
理科大楼_3642,1,31
理科大楼_3643,1,25
理科大楼_3644,1,17
理科大楼_3645,1,5
理科大楼_3646,1,10
理科大楼_3647,1,18
理科大楼_3648,1,48
理科大楼_3649,1,39
理科大楼_3650,1,10
理科大楼_3651,1,15
理科大楼_3652,1,13
理科大楼_3653,1,32
理科大楼_3654,1,39
理科大楼_3655,1,19
理科大楼_3656,1,22
理科大楼_3657,1,38
理科大楼_3658,1,39
理科大楼_3659,1,38
理科大楼_3660,1,50
理科大楼_3661,1,40
理科大楼_3662,1,9
理科大楼_3663,1,10
理科大楼_3664,1,31
理科大楼_3665,1,44
理科大楼_3666,1,27
理科大楼_3667,1,34
理科大楼_3668,1,23
理科大楼_3669,1,17
理科大楼_3670,1,21
理科大楼_3671,1,20
理科大楼_3672,1,7
理科大楼_3673,1,17
理科大楼_3674,1,28
理科大楼_3675,1,8
理科大楼_3676,1,40
理科大楼_3677,1,41
理科大楼_3678,1,49
理科大楼_3679,1,12
理科大楼_3680,1,15
理科大楼_3681,1,15
理科大楼_3682,1,50
理科大楼_3683,1,26
理科大楼_3684,1,38
理科大楼_3685,1,49
理科大楼_3686,1,22
理科大楼_3687,1,11
理科大楼_3688,1,25
理科大楼_3689,1,45
理科大楼_3690,1,34
理科大楼_3691,1,8
理科大楼_3692,1,29
理科大楼_3693,1,36
理科大楼_3694,1,44
理科大楼_3695,1,25
理科大楼_3696,1,12
理科大楼_3697,1,29
理科大楼_3698,1,26
理科大楼_3699,1,17
理科大楼_3700,1,19
理科大楼_3701,1,49
理科大楼_3702,1,50
理科大楼_3703,1,20
理科大楼_3704,1,41
理科大楼_3705,1,24
理科大楼_3706,1,39
理科大楼_3707,1,15
理科大楼_3708,1,47
理科大楼_3709,1,33
理科大楼_3710,1,8
理科大楼_3711,1,48
理科大楼_3712,1,13
理科大楼_3713,1,45
理科大楼_3714,1,6
理科大楼_3715,1,6
理科大楼_3716,1,18
理科大楼_3717,1,23
理科大楼_3718,1,45
理科大楼_3719,1,17
理科大楼_3720,1,15
理科大楼_3721,1,9
理科大楼_3722,1,33
理科大楼_3723,1,41
理科大楼_3724,1,16
理科大楼_3725,1,40
理科大楼_3726,1,5
理科大楼_3727,1,31
理科大楼_3728,1,6
理科大楼_3729,1,14
理科大楼_3730,1,26
理科大楼_3731,1,41
理科大楼_3732,1,32
理科大楼_3733,1,32
理科大楼_3734,1,21
理科大楼_3735,1,22
理科大楼_3736,1,7
理科大楼_3737,1,37
理科大楼_3738,1,49
理科大楼_3739,1,43
理科大楼_3740,1,24
理科大楼_3741,1,12
理科大楼_3742,1,19
理科大楼_3743,1,12
理科大楼_3744,1,24
理科大楼_3745,1,28
理科大楼_3746,1,47
理科大楼_3747,1,29
理科大楼_3748,1,15
理科大楼_3749,1,26
理科大楼_3750,1,41
理科大楼_3751,1,48
理科大楼_3752,1,42
理科大楼_3753,1,24
理科大楼_3754,1,23
理科大楼_3755,1,50
理科大楼_3756,1,16
理科大楼_3757,1,11
理科大楼_3758,1,37
理科大楼_3759,1,7
理科大楼_3760,1,27
理科大楼_3761,1,43
理科大楼_3762,1,29
理科大楼_3763,1,33
理科大楼_3764,1,18
理科大楼_3765,1,15
理科大楼_3766,1,45
理科大楼_3767,1,34
理科大楼_3768,1,11
理科大楼_3769,1,35
理科大楼_3770,1,38
理科大楼_3771,1,5
理科大楼_3772,1,43
理科大楼_3773,1,9
理科大楼_3774,1,5
理科大楼_3775,1,44
理科大楼_3776,1,20
理科大楼_3777,1,29
理科大楼_3778,1,40
理科大楼_3779,1,30
理科大楼_3780,1,44
理科大楼_3781,1,11
理科大楼_3782,1,8
理科大楼_3783,1,25
理科大楼_3784,1,13
理科大楼_3785,1,26
理科大楼_3786,1,30
理科大楼_3787,1,50
理科大楼_3788,1,26
理科大楼_3789,1,32
理科大楼_3790,1,24
理科大楼_3791,1,44
理科大楼_3792,1,20
理科大楼_3793,1,35
理科大楼_3794,1,37
理科大楼_3795,1,25
理科大楼_3796,1,14
理科大楼_3797,1,32
理科大楼_3798,1,42
理科大楼_3799,1,9
理科大楼_3800,1,26
理科大楼_3801,1,43
理科大楼_3802,1,25
理科大楼_3803,1,43
理科大楼_3804,1,32
理科大楼_3805,1,45
理科大楼_3806,1,15
理科大楼_3807,1,31
理科大楼_3808,1,13
理科大楼_3809,1,49
理科大楼_3810,1,41
理科大楼_3811,1,22
理科大楼_3812,1,17
理科大楼_3813,1,42
理科大楼_3814,1,48
理科大楼_3815,1,13
理科大楼_3816,1,39
理科大楼_3817,1,14
理科大楼_3818,1,20
理科大楼_3819,1,35
理科大楼_3820,1,36
理科大楼_3821,1,24
理科大楼_3822,1,26
理科大楼_3823,1,42
理科大楼_3824,1,26
理科大楼_3825,1,37
理科大楼_3826,1,29
理科大楼_3827,1,34
理科大楼_3828,1,11
理科大楼_3829,1,21
理科大楼_3830,1,45
理科大楼_3831,1,45
理科大楼_3832,1,31
理科大楼_3833,1,50
理科大楼_3834,1,8
理科大楼_3835,1,16
理科大楼_3836,1,8
理科大楼_3837,1,16
理科大楼_3838,1,35
理科大楼_3839,1,50
理科大楼_3840,1,13
理科大楼_3841,1,37
理科大楼_3842,1,19
理科大楼_3843,1,37
理科大楼_3844,1,32
理科大楼_3845,1,25
理科大楼_3846,1,44
理科大楼_3847,1,10
理科大楼_3848,1,46
理科大楼_3849,1,50
理科大楼_3850,1,6
理科大楼_3851,1,45
理科大楼_3852,1,36
理科大楼_3853,1,46
理科大楼_3854,1,17
理科大楼_3855,1,28
理科大楼_3856,1,27
理科大楼_3857,1,20
理科大楼_3858,1,12
理科大楼_3859,1,38
理科大楼_3860,1,17
理科大楼_3861,1,11
理科大楼_3862,1,8
理科大楼_3863,1,47
理科大楼_3864,1,28
理科大楼_3865,1,12
理科大楼_3866,1,49
理科大楼_3867,1,38
理科大楼_3868,1,19
理科大楼_3869,1,20
理科大楼_3870,1,26
理科大楼_3871,1,11
理科大楼_3872,1,19
理科大楼_3873,1,36
理科大楼_3874,1,37
理科大楼_3875,1,10
理科大楼_3876,1,41
理科大楼_3877,1,17
理科大楼_3878,1,47
理科大楼_3879,1,37
理科大楼_3880,1,6
理科大楼_3881,1,34
理科大楼_3882,1,40
理科大楼_3883,1,34
理科大楼_3884,1,19
理科大楼_3885,1,14
理科大楼_3886,1,29
理科大楼_3887,1,36
理科大楼_3888,1,45
理科大楼_3889,1,24
理科大楼_3890,1,14
理科大楼_3891,1,15
理科大楼_3892,1,38
理科大楼_3893,1,17
理科大楼_3894,1,26
理科大楼_3895,1,21
理科大楼_3896,1,43
理科大楼_3897,1,37
理科大楼_3898,1,23
理科大楼_3899,1,11
理科大楼_3900,1,14
理科大楼_3901,1,45
理科大楼_3902,1,8
理科大楼_3903,1,33
理科大楼_3904,1,36
理科大楼_3905,1,44
理科大楼_3906,1,16
理科大楼_3907,1,24
理科大楼_3908,1,39
理科大楼_3909,1,48
理科大楼_3910,1,34
理科大楼_3911,1,46
理科大楼_3912,1,28
理科大楼_3913,1,34
理科大楼_3914,1,21
理科大楼_3915,1,27
理科大楼_3916,1,41
理科大楼_3917,1,5
理科大楼_3918,1,12
理科大楼_3919,1,20
理科大楼_3920,1,24
理科大楼_3921,1,13
理科大楼_3922,1,47
理科大楼_3923,1,9
理科大楼_3924,1,7
理科大楼_3925,1,21
理科大楼_3926,1,10
理科大楼_3927,1,29
理科大楼_3928,1,25
理科大楼_3929,1,42
理科大楼_3930,1,38
理科大楼_3931,1,43
理科大楼_3932,1,38
理科大楼_3933,1,48
理科大楼_3934,1,9
理科大楼_3935,1,20
理科大楼_3936,1,40
理科大楼_3937,1,45
理科大楼_3938,1,9
理科大楼_3939,1,10
理科大楼_3940,1,21
理科大楼_3941,1,44
理科大楼_3942,1,32
理科大楼_3943,1,43
理科大楼_3944,1,21
理科大楼_3945,1,9
理科大楼_3946,1,43
理科大楼_3947,1,48
理科大楼_3948,1,34
理科大楼_3949,1,22
理科大楼_3950,1,11
理科大楼_3951,1,48
理科大楼_3952,1,35
理科大楼_3953,1,15
理科大楼_3954,1,14
理科大楼_3955,1,29
理科大楼_3956,1,33
理科大楼_3957,1,18
理科大楼_3958,1,40
理科大楼_3959,1,22
理科大楼_3960,1,26
理科大楼_3961,1,20
理科大楼_3962,1,33
理科大楼_3963,1,36
理科大楼_3964,1,27
理科大楼_3965,1,37
理科大楼_3966,1,36
理科大楼_3967,1,40
理科大楼_3968,1,7
理科大楼_3969,1,42
理科大楼_3970,1,6
理科大楼_3971,1,47
理科大楼_3972,1,50
理科大楼_3973,1,25
理科大楼_3974,1,15
理科大楼_3975,1,32
理科大楼_3976,1,16
理科大楼_3977,1,39
理科大楼_3978,1,49
理科大楼_3979,1,42
理科大楼_3980,1,46
理科大楼_3981,1,11
理科大楼_3982,1,39
理科大楼_3983,1,29
理科大楼_3984,1,28
理科大楼_3985,1,5
理科大楼_3986,1,32
理科大楼_3987,1,20
理科大楼_3988,1,23
理科大楼_3989,1,48
理科大楼_3990,1,23
理科大楼_3991,1,49
理科大楼_3992,1,11
理科大楼_3993,1,12
理科大楼_3994,1,11
理科大楼_3995,1,7
理科大楼_3996,1,16
理科大楼_3997,1,34
理科大楼_3998,1,40
理科大楼_3999,1,40
理科大楼_4000,1,5
理科大楼_4001,1,42
理科大楼_4002,1,29
理科大楼_4003,1,18
理科大楼_4004,1,6
理科大楼_4005,1,36
理科大楼_4006,1,45
理科大楼_4007,1,22
理科大楼_4008,1,39
理科大楼_4009,1,39
理科大楼_4010,1,40
理科大楼_4011,1,14
理科大楼_4012,1,10
理科大楼_4013,1,50
理科大楼_4014,1,5
理科大楼_4015,1,8
理科大楼_4016,1,30
理科大楼_4017,1,33
理科大楼_4018,1,34
理科大楼_4019,1,40
理科大楼_4020,1,26
理科大楼_4021,1,17
理科大楼_4022,1,45
理科大楼_4023,1,27
理科大楼_4024,1,20
理科大楼_4025,1,25
理科大楼_4026,1,41
理科大楼_4027,1,29
理科大楼_4028,1,12
理科大楼_4029,1,33
理科大楼_4030,1,21
理科大楼_4031,1,33
理科大楼_4032,1,35
理科大楼_4033,1,43
理科大楼_4034,1,32
理科大楼_4035,1,22
理科大楼_4036,1,26
理科大楼_4037,1,38
理科大楼_4038,1,7
理科大楼_4039,1,11
理科大楼_4040,1,20
理科大楼_4041,1,49
理科大楼_4042,1,5
理科大楼_4043,1,30
理科大楼_4044,1,43
理科大楼_4045,1,47
理科大楼_4046,1,38
理科大楼_4047,1,37
理科大楼_4048,1,27
理科大楼_4049,1,31
理科大楼_4050,1,48
理科大楼_4051,1,31
理科大楼_4052,1,40
理科大楼_4053,1,15
理科大楼_4054,1,35
理科大楼_4055,1,47
理科大楼_4056,1,6
理科大楼_4057,1,26
理科大楼_4058,1,42
理科大楼_4059,1,29
理科大楼_4060,1,37
理科大楼_4061,1,28
理科大楼_4062,1,27
理科大楼_4063,1,17
理科大楼_4064,1,21
理科大楼_4065,1,13
理科大楼_4066,1,35
理科大楼_4067,1,21
理科大楼_4068,1,36
理科大楼_4069,1,50
理科大楼_4070,1,39
理科大楼_4071,1,25
理科大楼_4072,1,21
理科大楼_4073,1,49
理科大楼_4074,1,5
理科大楼_4075,1,44
理科大楼_4076,1,32
理科大楼_4077,1,45
理科大楼_4078,1,13
理科大楼_4079,1,45
理科大楼_4080,1,5
理科大楼_4081,1,50
理科大楼_4082,1,36
理科大楼_4083,1,9
理科大楼_4084,1,7
理科大楼_4085,1,50
理科大楼_4086,1,18
理科大楼_4087,1,44
理科大楼_4088,1,9
理科大楼_4089,1,49
理科大楼_4090,1,26
理科大楼_4091,1,26
理科大楼_4092,1,17
理科大楼_4093,1,23
理科大楼_4094,1,48
理科大楼_4095,1,41
理科大楼_4096,1,11
理科大楼_4097,1,44
理科大楼_4098,1,44
理科大楼_4099,1,13
理科大楼_4100,1,26
理科大楼_4101,1,48
理科大楼_4102,1,39
理科大楼_4103,1,14
理科大楼_4104,1,29
理科大楼_4105,1,9
理科大楼_4106,1,5
理科大楼_4107,1,34
理科大楼_4108,1,10
理科大楼_4109,1,22
理科大楼_4110,1,48
理科大楼_4111,1,8
理科大楼_4112,1,19
理科大楼_4113,1,38
理科大楼_4114,1,39
理科大楼_4115,1,40
理科大楼_4116,1,16
理科大楼_4117,1,26
理科大楼_4118,1,35
理科大楼_4119,1,37
理科大楼_4120,1,20
理科大楼_4121,1,34
理科大楼_4122,1,16
理科大楼_4123,1,15
理科大楼_4124,1,49
理科大楼_4125,1,31
理科大楼_4126,1,6
理科大楼_4127,1,15
理科大楼_4128,1,7
理科大楼_4129,1,28
理科大楼_4130,1,8
理科大楼_4131,1,25
理科大楼_4132,1,5
理科大楼_4133,1,38
理科大楼_4134,1,12
理科大楼_4135,1,41
理科大楼_4136,1,40
理科大楼_4137,1,19
理科大楼_4138,1,10
理科大楼_4139,1,41
理科大楼_4140,1,35
理科大楼_4141,1,27
理科大楼_4142,1,28
理科大楼_4143,1,13
理科大楼_4144,1,5
理科大楼_4145,1,20
理科大楼_4146,1,25
理科大楼_4147,1,24
理科大楼_4148,1,28
理科大楼_4149,1,27
理科大楼_4150,1,15
理科大楼_4151,1,42
理科大楼_4152,1,15
理科大楼_4153,1,45
理科大楼_4154,1,42
理科大楼_4155,1,11
理科大楼_4156,1,13
理科大楼_4157,1,45
理科大楼_4158,1,37
理科大楼_4159,1,6
理科大楼_4160,1,30
理科大楼_4161,1,11
理科大楼_4162,1,14
理科大楼_4163,1,19
理科大楼_4164,1,48
理科大楼_4165,1,7
理科大楼_4166,1,41
理科大楼_4167,1,21
理科大楼_4168,1,15
理科大楼_4169,1,15
理科大楼_4170,1,30
理科大楼_4171,1,20
理科大楼_4172,1,8
理科大楼_4173,1,27
理科大楼_4174,1,22
理科大楼_4175,1,49
理科大楼_4176,1,22
理科大楼_4177,1,34
理科大楼_4178,1,22
理科大楼_4179,1,20
理科大楼_4180,1,11
理科大楼_4181,1,28
理科大楼_4182,1,29
理科大楼_4183,1,12
理科大楼_4184,1,22
理科大楼_4185,1,22
理科大楼_4186,1,9
理科大楼_4187,1,29
理科大楼_4188,1,39
理科大楼_4189,1,33
理科大楼_4190,1,19
理科大楼_4191,1,10
理科大楼_4192,1,16
